route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id
1 F1 a,284,5901_21056,IKEA Ballymun,19018,1,5901_7778195_8451015,5901_495
1 F1 a,284,5901_21060,IKEA Ballymun,18348,1,5901_7778195_8451001,5901_495
1 F1 a,284,5901_21063,IKEA Ballymun,18430,1,5901_7778195_8451017,5901_495
1 F1 a,284,5901_21066,IKEA Ballymun,18437,1,5901_7778195_8451019,5901_495
1 F1 a,284,5901_21071,IKEA Ballymun,18334,1,5901_7778195_8451004,5901_495
1 F1 a,284,5901_21075,IKEA Ballymun,18371,1,5901_7778195_8451006,5901_495
1 F1 a,284,5901_21079,IKEA Ballymun,18442,1,5901_7778195_8451021,5901_495
1 F1 a,284,5901_21081,IKEA Ballymun,18341,1,5901_7778195_8451008,5901_495
1 F1 a,284,5901_21086,IKEA Ballymun,18357,1,5901_7778195_8451002,5901_495
1 F1 a,284,5901_21090,IKEA Ballymun,18986,1,5901_7778195_8451020,5901_495
1 F1 a,284,5901_21092,IKEA Ballymun,18113,1,5901_7778195_11811250,5901_496
1 F1 a,284,5901_21095,IKEA Ballymun,18401,1,5901_7778195_8451010,5901_495
1 F1 a,284,5901_21097,IKEA Ballymun,15119,1,5901_7778195_11811251,5901_496
1 F1 a,284,5901_21101,IKEA Ballymun,18380,1,5901_7778195_8451012,5901_495
1 F1 a,284,5901_21103,IKEA Ballymun,18124,1,5901_7778195_11811252,5901_496
1 F1 a,284,5901_21106,IKEA Ballymun,18424,1,5901_7778195_8451014,5901_495
1 F1 a,284,5901_21108,IKEA Ballymun,15120,1,5901_7778195_11811253,5901_496
1 F1 a,284,5901_21112,IKEA Ballymun,18364,1,5901_7778195_8451005,5901_495
1 F1 a,284,5901_21115,IKEA Ballymun,18135,1,5901_7778195_11811254,5901_496
1 F1 a,284,5901_21118,IKEA Ballymun,19012,1,5901_7778195_8451016,5901_495
1 F1 a,284,5901_21120,IKEA Ballymun,15121,1,5901_7778195_11811255,5901_496
1 F1 a,284,5901_21123,IKEA Ballymun,18392,1,5901_7778195_8451009,5901_495
1 F1 a,284,5901_21125,IKEA Ballymun,18131,1,5901_7778195_11811256,5901_496
1 F1 a,284,5901_21129,IKEA Ballymun,18994,1,5901_7778195_8451018,5901_495
1 F1 a,284,5901_21132,IKEA Ballymun,18121,1,5901_7778195_11811261,5901_496
1 F1 a,284,5901_21135,IKEA Ballymun,18417,1,5901_7778195_8451011,5901_495
1 F1 a,284,5901_21138,IKEA Ballymun,15125,1,5901_7778195_11811212,5901_496
1 F1 a,284,5901_21140,IKEA Ballymun,18407,1,5901_7778195_8451013,5901_495
1 F1 a,284,5901_21144,IKEA Ballymun,19020,1,5901_7778195_8451015,5901_495
1 F1 a,284,5901_21149,IKEA Ballymun,18350,1,5901_7778195_8451001,5901_495
1 F1 a,284,5901_21152,IKEA Ballymun,18441,1,5901_7778195_8451022,5901_495
1 F1 a,284,5901_21155,IKEA Ballymun,18432,1,5901_7778195_8451017,5901_495
1 F1 a,284,5901_21158,IKEA Ballymun,18336,1,5901_7778195_8451004,5901_495
1 F1 a,284,5901_21162,IKEA Ballymun,18373,1,5901_7778195_8451006,5901_495
1 F1 a,284,5901_21165,IKEA Ballymun,18444,1,5901_7778195_8451021,5901_495
1 F1 a,284,5901_21167,IKEA Ballymun,18343,1,5901_7778195_8451008,5901_495
1 F1 a,284,5901_21171,IKEA Ballymun,18988,1,5901_7778195_8451020,5901_495
1 F1 a,284,5901_21175,IKEA Ballymun,18382,1,5901_7778195_8451012,5901_495
1 F1 a,284,5901_21178,IKEA Ballymun,18396,1,5901_7778195_8451023,5901_495
1 F1 a,284,5901_21182,IKEA Ballymun,18366,1,5901_7778195_8451005,5901_495
1 F1 a,284,5901_21184,IKEA Ballymun,18394,1,5901_7778195_8451009,5901_495
1 F1 a,284,5901_21187,IKEA Ballymun,18996,1,5901_7778195_8451018,5901_495
1 F1 a,284,5901_21191,IKEA Ballymun,18419,1,5901_7778195_8451011,5901_495
1 F1 a,284,5901_21194,IKEA Ballymun,18409,1,5901_7778195_8451013,5901_495
1 F1 a,284,5901_21198,IKEA Ballymun,18449,1,5901_7778195_8451025,5901_495
1 F1 a,284,5901_21203,IKEA Ballymun,18375,1,5901_7778195_8451006,5901_495
1 F1 a,284,5901_21207,IKEA Ballymun,18446,1,5901_7778195_8451021,5901_495
1 F1 a,284,5901_21209,IKEA Ballymun,18411,1,5901_7778195_8451027,5901_495
1 F1 a,284,5901_21213,IKEA Ballymun,18426,1,5901_7778195_8451028,5901_495
1 F1 a,284,5901_21217,IKEA Ballymun,18451,1,5901_7778195_8451029,5901_495
1 F1 a,284,5901_21221,IKEA Ballymun,18386,1,5901_7778195_8451030,5901_495
1 F1 a,284,5901_21227,IKEA Ballymun,18453,1,5901_7778195_8451031,5901_495
1 F2 a,284,5901_21229,Rossmore Road,18467,0,5901_7778195_8452001,5901_499
1 F2 a,284,5901_21233,Rossmore Road,19021,0,5901_7778195_8452004,5901_499
1 F2 a,284,5901_21234,Rossmore Road,18582,0,5901_7778195_8452006,5901_499
1 F2 a,284,5901_21238,Rossmore Road,18602,0,5901_7778195_8452008,5901_499
1 F2 a,284,5901_21242,Rossmore Road,18620,0,5901_7778195_8452009,5901_499
1 F2 a,284,5901_21243,Rossmore Road,18648,0,5901_7778195_8452010,5901_499
1 F2 a,284,5901_21246,Rossmore Road,18639,0,5901_7778195_8452011,5901_499
1 F2 a,284,5901_21250,Rossmore Road,18680,0,5901_7778195_8452013,5901_499
1 F2 a,284,5901_21253,Rossmore Road,18502,0,5901_7778195_8452002,5901_499
1 F2 a,284,5901_21254,Rossmore Road,19034,0,5901_7778195_8452003,5901_499
1 F2 a,284,5901_21259,Rossmore Road,18574,0,5901_7778195_8452005,5901_499
1 F2 a,284,5901_21262,Rossmore Road,18469,0,5901_7778195_8452001,5901_499
1 F2 a,284,5901_21265,Rossmore Road,18688,0,5901_7778195_8452015,5901_500
1 F2 a,284,5901_21269,Rossmore Road,19038,0,5901_7778195_8452007,5901_499
1 F2 a,284,5901_21272,Rossmore Road,19023,0,5901_7778195_8452004,5901_499
1 F2 a,284,5901_21275,Rossmore Road,18584,0,5901_7778195_8452006,5901_499
1 F2 a,284,5901_21279,Rossmore Road,18604,0,5901_7778195_8452008,5901_499
1 F2 a,284,5901_21282,Rossmore Road,18701,0,5901_7778195_8452012,5901_499
1 F2 a,284,5901_21285,Rossmore Road,18712,0,5901_7778195_8452014,5901_499
1 F2 a,284,5901_21290,Rossmore Road,18622,0,5901_7778195_8452009,5901_499
1 F2 a,284,5901_21293,Rossmore Road,18650,0,5901_7778195_8452010,5901_499
1 F2 a,284,5901_21298,Rossmore Road,18682,0,5901_7778195_8452013,5901_500
1 F2 a,284,5901_21301,Rossmore Road,18504,0,5901_7778195_8452002,5901_499
1 F2 a,284,5901_21304,Rossmore Road,19036,0,5901_7778195_8452003,5901_499
1 F2 a,284,5901_21309,Rossmore Road,18576,0,5901_7778195_8452005,5901_499
1 F2 a,284,5901_21313,Rossmore Road,18690,0,5901_7778195_8452015,5901_499
1 F2 a,284,5901_21317,Rossmore Road,19040,0,5901_7778195_8452007,5901_499
1 F2 a,284,5901_21321,Rossmore Road,19025,0,5901_7778195_8452004,5901_499
1 F2 a,284,5901_21324,Rossmore Road,18586,0,5901_7778195_8452006,5901_499
1 F2 a,284,5901_21329,Rossmore Road,18606,0,5901_7778195_8452008,5901_499
1 F2 a,284,5901_21331,Rossmore Road,18703,0,5901_7778195_8452012,5901_499
1 F2 a,284,5901_21335,Rossmore Road,18714,0,5901_7778195_8452014,5901_499
1 F2 a,284,5901_21340,Rossmore Road,18624,0,5901_7778195_8452009,5901_499
1 F2 a,284,5901_21343,Rossmore Road,18652,0,5901_7778195_8452010,5901_499
1 F2 a,284,5901_21347,Rossmore Road,18684,0,5901_7778195_8452013,5901_499
1 F2 a,284,5901_21351,Rossmore Road,18506,0,5901_7778195_8452002,5901_499
1 F2 a,284,5901_21354,Rossmore Road,18949,0,5901_7778195_8452016,5901_499
1 F2 a,284,5901_21358,Rossmore Road,18578,0,5901_7778195_8452005,5901_499
1 F2 a,284,5901_21360,Rossmore Road,18692,0,5901_7778195_8452015,5901_499
1 F2 a,284,5901_21365,Rossmore Road,18952,0,5901_7778195_8452017,5901_499
1 F2 a,284,5901_21369,Rossmore Road,19027,0,5901_7778195_8452004,5901_499
1 F2 a,284,5901_21371,Rossmore Road,18588,0,5901_7778195_8452006,5901_499
1 F2 a,284,5901_21376,Rossmore Road,18608,0,5901_7778195_8452008,5901_499
1 F2 a,284,5901_21379,Rossmore Road,18705,0,5901_7778195_8452012,5901_499
1 F2 a,284,5901_21383,Rossmore Road,18957,0,5901_7778195_8452019,5901_499
1 F2 a,284,5901_21387,Rossmore Road,18716,0,5901_7778195_8452014,5901_500
1 F2 a,284,5901_21391,Rossmore Road,18626,0,5901_7778195_8452009,5901_499
1 F2 a,284,5901_21394,Rossmore Road,18654,0,5901_7778195_8452010,5901_499
1 F2 a,284,5901_21399,Rossmore Road,18686,0,5901_7778195_8452013,5901_499
1 F2 a,284,5901_21402,Rossmore Road,18955,0,5901_7778195_8452018,5901_500
1 F2 a,284,5901_21406,Rossmore Road,18508,0,5901_7778195_8452002,5901_499
1 F2 a,284,5901_21409,Rossmore Road,18951,0,5901_7778195_8452016,5901_499
1 F2 a,284,5901_21414,Rossmore Road,18580,0,5901_7778195_8452005,5901_499
1 F2 a,284,5901_21417,Rossmore Road,18694,0,5901_7778195_8452015,5901_499
1 F2 a,284,5901_21421,Rossmore Road,19029,0,5901_7778195_8452004,5901_499
1 F2 a,284,5901_21424,Rossmore Road,18590,0,5901_7778195_8452006,5901_499
1 F2 a,284,5901_21428,Rossmore Road,18960,0,5901_7778195_8452020,5901_499
1 F2 a,284,5901_21431,Rossmore Road,18707,0,5901_7778195_8452012,5901_499
1 F2 a,284,5901_21433,Rossmore Road,18959,0,5901_7778195_8452019,5901_499
1 F2 a,284,5901_21437,Rossmore Road,18718,0,5901_7778195_8452014,5901_499
1 F2 a,284,5901_21441,Rossmore Road,18628,0,5901_7778195_8452009,5901_499
1 F2 a,284,5901_21444,Rossmore Road,18961,0,5901_7778195_8452021,5901_499
1 F2 a,284,5901_21447,Rossmore Road,18965,0,5901_7778195_8452023,5901_499
1 F2 a,284,5901_21451,Rossmore Road,18510,0,5901_7778195_8452002,5901_499
1 F2 a,284,5901_21453,Rossmore Road,18968,0,5901_7778195_8452024,5901_499
1 F2 a,284,5901_21457,Rossmore Road,18696,0,5901_7778195_8452015,5901_499
1 F2 a,284,5901_21460,Rossmore Road,19031,0,5901_7778195_8452004,5901_499
1 F2 a,284,5901_21463,Rossmore Road,18592,0,5901_7778195_8452006,5901_499
1 F2 a,284,5901_21467,Rossmore Road,18971,0,5901_7778195_8452025,5901_499
1 F2 a,284,5901_21471,Rossmore Road,18964,0,5901_7778195_8452022,5901_499
1 F2 a,284,5901_21472,Rossmore Road,18974,0,5901_7778195_8452026,5901_499
1 F2 a,284,5901_21477,Rossmore Road,18967,0,5901_7778195_8452023,5901_499
1 F2 a,284,5901_21480,Rossmore Road,18970,0,5901_7778195_8452024,5901_499
1 F2 a,284,5901_21486,Rossmore Road,18973,0,5901_7778195_8452025,5901_499
1 F2 a,284,5901_21488,Rossmore Road,18980,0,5901_7778195_8452029,5901_499
1 F2 a,284,5901_21493,Rossmore Road,18977,0,5901_7778195_8452027,5901_499
1 F2 a,284,5901_21496,Rossmore Road,18979,0,5901_7778195_8452028,5901_499
1 F2 a,284,5901_21503,Charlestown,18501,1,5901_7778195_8452002,5901_502
1 F2 a,284,5901_21504,Charlestown,19033,1,5901_7778195_8452003,5901_502
1 F2 a,284,5901_21508,Charlestown,18573,1,5901_7778195_8452005,5901_502
1 F2 a,284,5901_21512,Charlestown,18468,1,5901_7778195_8452001,5901_502
1 F2 a,284,5901_21514,Charlestown,19037,1,5901_7778195_8452007,5901_502
1 F2 a,284,5901_21517,Charlestown,19022,1,5901_7778195_8452004,5901_502
1 F2 a,284,5901_21519,Charlestown,18583,1,5901_7778195_8452006,5901_502
1 F2 a,284,5901_21523,Charlestown,18603,1,5901_7778195_8452008,5901_502
1 F2 a,284,5901_21524,Charlestown,18700,1,5901_7778195_8452012,5901_502
1 F2 a,284,5901_21528,Charlestown,18711,1,5901_7778195_8452014,5901_502
1 F2 a,284,5901_21532,Charlestown,18621,1,5901_7778195_8452009,5901_502
1 F2 a,284,5901_21535,Charlestown,18649,1,5901_7778195_8452010,5901_502
1 F2 a,284,5901_21537,Charlestown,18640,1,5901_7778195_8452011,5901_502
1 F2 a,284,5901_21542,Charlestown,18681,1,5901_7778195_8452013,5901_502
1 F2 a,284,5901_21545,Charlestown,18503,1,5901_7778195_8452002,5901_502
1 F2 a,284,5901_21548,Charlestown,19035,1,5901_7778195_8452003,5901_502
1 F2 a,284,5901_21554,Charlestown,18575,1,5901_7778195_8452005,5901_503
1 F2 a,284,5901_21556,Charlestown,18689,1,5901_7778195_8452015,5901_503
1 F2 a,284,5901_21561,Charlestown,19039,1,5901_7778195_8452007,5901_502
1 F2 a,284,5901_21564,Charlestown,19024,1,5901_7778195_8452004,5901_502
1 F2 a,284,5901_21568,Charlestown,18585,1,5901_7778195_8452006,5901_503
1 F2 a,284,5901_21571,Charlestown,18605,1,5901_7778195_8452008,5901_502
1 F2 a,284,5901_21574,Charlestown,18702,1,5901_7778195_8452012,5901_502
1 F2 a,284,5901_21579,Charlestown,18713,1,5901_7778195_8452014,5901_503
1 F2 a,284,5901_21584,Charlestown,18623,1,5901_7778195_8452009,5901_502
1 F2 a,284,5901_21586,Charlestown,18651,1,5901_7778195_8452010,5901_502
1 F2 a,284,5901_21591,Charlestown,18683,1,5901_7778195_8452013,5901_502
1 F2 a,284,5901_21595,Charlestown,18505,1,5901_7778195_8452002,5901_502
1 F2 a,284,5901_21598,Charlestown,18948,1,5901_7778195_8452016,5901_502
1 F2 a,284,5901_21602,Charlestown,18577,1,5901_7778195_8452005,5901_502
1 F2 a,284,5901_21605,Charlestown,18691,1,5901_7778195_8452015,5901_502
1 F2 a,284,5901_21610,Charlestown,19041,1,5901_7778195_8452007,5901_502
1 F2 a,284,5901_21614,Charlestown,19026,1,5901_7778195_8452004,5901_502
1 F2 a,284,5901_21616,Charlestown,18587,1,5901_7778195_8452006,5901_502
1 F2 a,284,5901_21621,Charlestown,18607,1,5901_7778195_8452008,5901_502
1 F2 a,284,5901_21624,Charlestown,18704,1,5901_7778195_8452012,5901_502
1 F2 a,284,5901_21627,Charlestown,18715,1,5901_7778195_8452014,5901_502
1 F2 a,284,5901_21631,Charlestown,18625,1,5901_7778195_8452009,5901_502
1 F2 a,284,5901_21634,Charlestown,18653,1,5901_7778195_8452010,5901_502
1 F2 a,284,5901_21639,Charlestown,18685,1,5901_7778195_8452013,5901_502
1 F2 a,284,5901_21641,Charlestown,18954,1,5901_7778195_8452018,5901_502
1 F2 a,284,5901_21646,Charlestown,18507,1,5901_7778195_8452002,5901_502
1 F2 a,284,5901_21649,Charlestown,18950,1,5901_7778195_8452016,5901_502
1 F2 a,284,5901_21654,Charlestown,18579,1,5901_7778195_8452005,5901_502
1 F2 a,284,5901_21656,Charlestown,18693,1,5901_7778195_8452015,5901_502
1 F2 a,284,5901_21661,Charlestown,18953,1,5901_7778195_8452017,5901_502
1 F2 a,284,5901_21665,Charlestown,19028,1,5901_7778195_8452004,5901_502
1 F2 a,284,5901_21668,Charlestown,18589,1,5901_7778195_8452006,5901_502
1 F2 a,284,5901_21672,Charlestown,18609,1,5901_7778195_8452008,5901_502
1 F2 a,284,5901_21675,Charlestown,18706,1,5901_7778195_8452012,5901_502
1 F2 a,284,5901_21679,Charlestown,18958,1,5901_7778195_8452019,5901_502
1 F2 a,284,5901_21683,Charlestown,18717,1,5901_7778195_8452014,5901_502
1 F2 a,284,5901_21689,Charlestown,18627,1,5901_7778195_8452009,5901_504
1 F2 a,284,5901_21690,Charlestown,18655,1,5901_7778195_8452010,5901_502
1 F2 a,284,5901_21695,Charlestown,18687,1,5901_7778195_8452013,5901_502
1 F2 a,284,5901_21697,Charlestown,18956,1,5901_7778195_8452018,5901_502
1 F2 a,284,5901_21702,Charlestown,18509,1,5901_7778195_8452002,5901_502
1 F2 a,284,5901_21704,Charlestown,18581,1,5901_7778195_8452005,5901_502
1 F2 a,284,5901_21707,Charlestown,18695,1,5901_7778195_8452015,5901_502
1 F2 a,284,5901_21711,Charlestown,19030,1,5901_7778195_8452004,5901_502
1 F2 a,284,5901_21714,Charlestown,18591,1,5901_7778195_8452006,5901_502
1 F2 a,284,5901_21716,Charlestown,18708,1,5901_7778195_8452012,5901_502
1 F2 a,284,5901_21721,Charlestown,18963,1,5901_7778195_8452022,5901_502
1 F2 a,284,5901_21723,Charlestown,18719,1,5901_7778195_8452014,5901_502
1 F2 a,284,5901_21728,Charlestown,18629,1,5901_7778195_8452009,5901_502
1 F2 a,284,5901_21729,Charlestown,18962,1,5901_7778195_8452021,5901_502
1 F2 a,284,5901_21734,Charlestown,18966,1,5901_7778195_8452023,5901_502
1 F2 a,284,5901_21737,Charlestown,18511,1,5901_7778195_8452002,5901_502
1 F2 a,284,5901_21740,Charlestown,18969,1,5901_7778195_8452024,5901_502
1 F2 a,284,5901_21744,Charlestown,19032,1,5901_7778195_8452004,5901_502
1 F2 a,284,5901_21748,Charlestown,18972,1,5901_7778195_8452025,5901_502
1 F2 a,284,5901_21750,Charlestown,18975,1,5901_7778195_8452026,5901_502
1 F2 a,284,5901_21755,Charlestown,18976,1,5901_7778195_8452027,5901_502
1 F2 a,284,5901_21758,Charlestown,18978,1,5901_7778195_8452028,5901_502
1 F2 a,284,5901_21763,Charlestown,18982,1,5901_7778195_8452030,5901_502
1 F2 a,284,5901_21767,Charlestown,18981,1,5901_7778195_8452029,5901_502
1 N4,284,5901_26657,Blanchardstown SC,13680,0,5901_7778195_8534002,5901_582
1 N4,284,5901_26662,Blanchardstown SC,13692,0,5901_7778195_8534004,5901_582
1 N4,284,5901_26664,Blanchardstown SC,13701,0,5901_7778195_8534006,5901_582
1 N4,284,5901_26668,Blanchardstown SC,13711,0,5901_7778195_8534008,5901_582
1 N4,284,5901_26671,Blanchardstown SC,13714,0,5901_7778195_8534010,5901_582
1 N4,284,5901_26674,Blanchardstown SC,13722,0,5901_7778195_8534012,5901_583
1 N4,284,5901_26678,Blanchardstown SC,13746,0,5901_7778195_8534013,5901_582
1 N4,284,5901_26679,Blanchardstown SC,13637,0,5901_7778195_8534001,5901_582
1 N4,284,5901_26683,Blanchardstown SC,13640,0,5901_7778195_8534003,5901_582
1 N4,284,5901_26686,Blanchardstown SC,13654,0,5901_7778195_8534005,5901_582
1 N4,284,5901_26689,Blanchardstown SC,13671,0,5901_7778195_8534007,5901_582
1 N4,284,5901_26693,Blanchardstown SC,13657,0,5901_7778195_8534009,5901_582
1 N4,284,5901_26696,Blanchardstown SC,13797,0,5901_7778195_8534015,5901_582
1 N4,284,5901_26699,Blanchardstown SC,13807,0,5901_7778195_8534016,5901_582
1 N4,284,5901_26703,Blanchardstown SC,13669,0,5901_7778195_8534011,5901_582
1 N4,284,5901_26706,Blanchardstown SC,13682,0,5901_7778195_8534002,5901_582
1 N4,284,5901_26711,Blanchardstown SC,13694,0,5901_7778195_8534004,5901_582
1 N4,284,5901_26714,Blanchardstown SC,13703,0,5901_7778195_8534006,5901_582
1 N4,284,5901_26718,Blanchardstown SC,13713,0,5901_7778195_8534008,5901_582
1 N4,284,5901_26721,Blanchardstown SC,13716,0,5901_7778195_8534010,5901_582
1 N4,284,5901_26724,Blanchardstown SC,13736,0,5901_7778195_8534014,5901_582
1 N4,284,5901_26728,Blanchardstown SC,13724,0,5901_7778195_8534012,5901_582
1 N4,284,5901_26732,Blanchardstown SC,13748,0,5901_7778195_8534013,5901_582
1 N4,284,5901_26735,Blanchardstown SC,13759,0,5901_7778195_8534017,5901_582
1 N4,284,5901_26739,Blanchardstown SC,13642,0,5901_7778195_8534003,5901_582
1 N4,284,5901_26744,Blanchardstown SC,13783,0,5901_7778195_8534018,5901_582
1 N4,284,5901_26746,Blanchardstown SC,13673,0,5901_7778195_8534007,5901_582
1 N4,284,5901_26750,Blanchardstown SC,13659,0,5901_7778195_8534009,5901_582
1 N4,284,5901_26755,Blanchardstown SC,13799,0,5901_7778195_8534015,5901_582
1 N4,284,5901_26758,Blanchardstown SC,13809,0,5901_7778195_8534016,5901_582
1 N4,284,5901_26762,Blanchardstown SC,13684,0,5901_7778195_8534002,5901_583
1 N4,284,5901_26766,Blanchardstown SC,13696,0,5901_7778195_8534004,5901_582
1 N4,284,5901_26770,Blanchardstown SC,13705,0,5901_7778195_8534006,5901_582
1 N4,284,5901_26774,Blanchardstown SC,13718,0,5901_7778195_8534010,5901_582
1 N4,284,5901_26777,Blanchardstown SC,13738,0,5901_7778195_8534014,5901_582
1 N4,284,5901_26780,Blanchardstown SC,13726,0,5901_7778195_8534012,5901_582
1 N4,284,5901_26785,Blanchardstown SC,13750,0,5901_7778195_8534013,5901_582
1 N4,284,5901_26789,Blanchardstown SC,13826,0,5901_7778195_8534020,5901_582
1 N4,284,5901_26792,Blanchardstown SC,13761,0,5901_7778195_8534017,5901_582
1 N4,284,5901_26796,Blanchardstown SC,13644,0,5901_7778195_8534003,5901_582
1 N4,284,5901_26801,Blanchardstown SC,13785,0,5901_7778195_8534018,5901_582
1 N4,284,5901_26803,Blanchardstown SC,13675,0,5901_7778195_8534007,5901_582
1 N4,284,5901_26807,Blanchardstown SC,13661,0,5901_7778195_8534009,5901_582
1 N4,284,5901_26812,Blanchardstown SC,13801,0,5901_7778195_8534015,5901_582
1 N4,284,5901_26815,Blanchardstown SC,13811,0,5901_7778195_8534016,5901_582
1 N4,284,5901_26819,Blanchardstown SC,13815,0,5901_7778195_8534019,5901_583
1 N4,284,5901_26822,Blanchardstown SC,13686,0,5901_7778195_8534002,5901_582
1 N4,284,5901_26827,Blanchardstown SC,13698,0,5901_7778195_8534004,5901_582
1 N4,284,5901_26831,Blanchardstown SC,13707,0,5901_7778195_8534006,5901_582
1 N4,284,5901_26835,Blanchardstown SC,13720,0,5901_7778195_8534010,5901_582
1 N4,284,5901_26838,Blanchardstown SC,13740,0,5901_7778195_8534014,5901_583
1 N4,284,5901_26841,Blanchardstown SC,13728,0,5901_7778195_8534012,5901_582
1 N4,284,5901_26846,Blanchardstown SC,13752,0,5901_7778195_8534013,5901_582
1 N4,284,5901_26850,Blanchardstown SC,13828,0,5901_7778195_8534020,5901_582
1 N4,284,5901_26854,Blanchardstown SC,13847,0,5901_7778195_8534021,5901_582
1 N4,284,5901_26856,Blanchardstown SC,13763,0,5901_7778195_8534017,5901_582
1 N4,284,5901_26860,Blanchardstown SC,13646,0,5901_7778195_8534003,5901_582
1 N4,284,5901_26865,Blanchardstown SC,13787,0,5901_7778195_8534018,5901_582
1 N4,284,5901_26868,Blanchardstown SC,13677,0,5901_7778195_8534007,5901_582
1 N4,284,5901_26872,Blanchardstown SC,13663,0,5901_7778195_8534009,5901_582
1 N4,284,5901_26877,Blanchardstown SC,13803,0,5901_7778195_8534015,5901_583
1 N4,284,5901_26879,Blanchardstown SC,13813,0,5901_7778195_8534016,5901_582
1 N4,284,5901_26883,Blanchardstown SC,13817,0,5901_7778195_8534019,5901_582
1 N4,284,5901_26887,Blanchardstown SC,13688,0,5901_7778195_8534002,5901_582
1 N4,284,5901_26891,Blanchardstown SC,13834,0,5901_7778195_8534022,5901_582
1 N4,284,5901_26895,Blanchardstown SC,13700,0,5901_7778195_8534004,5901_582
1 N4,284,5901_26899,Blanchardstown SC,13709,0,5901_7778195_8534006,5901_582
1 N4,284,5901_26902,Blanchardstown SC,13844,0,5901_7778195_8534023,5901_582
1 N4,284,5901_26906,Blanchardstown SC,13742,0,5901_7778195_8534014,5901_582
1 N4,284,5901_26909,Blanchardstown SC,13730,0,5901_7778195_8534012,5901_582
1 N4,284,5901_26913,Blanchardstown SC,13754,0,5901_7778195_8534013,5901_582
1 N4,284,5901_26917,Blanchardstown SC,13830,0,5901_7778195_8534020,5901_582
1 N4,284,5901_26919,Blanchardstown SC,13648,0,5901_7778195_8534003,5901_582
1 N4,284,5901_26924,Blanchardstown SC,13789,0,5901_7778195_8534018,5901_582
1 N4,284,5901_26926,Blanchardstown SC,13679,0,5901_7778195_8534007,5901_582
1 N4,284,5901_26930,Blanchardstown SC,13665,0,5901_7778195_8534009,5901_583
1 N4,284,5901_26934,Blanchardstown SC,13805,0,5901_7778195_8534015,5901_582
1 N4,284,5901_26936,Blanchardstown SC,13819,0,5901_7778195_8534019,5901_582
1 N4,284,5901_26940,Blanchardstown SC,13690,0,5901_7778195_8534002,5901_582
1 N4,284,5901_26943,Blanchardstown SC,13836,0,5901_7778195_8534022,5901_582
1 N4,284,5901_26947,Blanchardstown SC,13846,0,5901_7778195_8534023,5901_583
1 N4,284,5901_26950,Blanchardstown SC,13744,0,5901_7778195_8534014,5901_582
1 N4,284,5901_26953,Blanchardstown SC,13732,0,5901_7778195_8534012,5901_582
1 N4,284,5901_26958,Blanchardstown SC,13756,0,5901_7778195_8534013,5901_582
1 N4,284,5901_26961,Blanchardstown SC,13832,0,5901_7778195_8534020,5901_582
1 N4,284,5901_26964,Blanchardstown SC,13650,0,5901_7778195_8534003,5901_583
1 N4,284,5901_26968,Blanchardstown SC,13791,0,5901_7778195_8534018,5901_582
1 N4,284,5901_26970,Blanchardstown SC,13667,0,5901_7778195_8534009,5901_582
1 N4,284,5901_26974,Blanchardstown SC,13821,0,5901_7778195_8534019,5901_582
1 N4,284,5901_26977,Blanchardstown SC,13838,0,5901_7778195_8534022,5901_583
1 N4,284,5901_26980,Blanchardstown SC,13734,0,5901_7778195_8534012,5901_582
1 N4,284,5901_26985,Blanchardstown SC,13652,0,5901_7778195_8534003,5901_583
1 N4,284,5901_26991,Blanchardstown SC,13793,0,5901_7778195_8534018,5901_582
1 N4,284,5901_26994,Blanchardstown SC,13823,0,5901_7778195_8534019,5901_584
1 N4,284,5901_26996,Blanchardstown SC,13840,0,5901_7778195_8534022,5901_582
1 N4,284,5901_27000,Blanchardstown SC,13850,0,5901_7778195_8534024,5901_582
1 N4,284,5901_27006,Blanchardstown SC,13854,0,5901_7778195_8534025,5901_584
1 N4,284,5901_27011,Blanchardstown SC,13795,0,5901_7778195_8534018,5901_582
1 N4,284,5901_27014,Blanchardstown SC,13825,0,5901_7778195_8534019,5901_584
1 N4,284,5901_27017,Blanchardstown SC,13842,0,5901_7778195_8534022,5901_583
1 N4,284,5901_27020,Blanchardstown SC,13852,0,5901_7778195_8534024,5901_582
1 N4,284,5901_27026,Point Village,13636,1,5901_7778195_8534001,5901_586
1 N4,284,5901_27029,Point Village,13639,1,5901_7778195_8534003,5901_585
1 N4,284,5901_27031,Point Village,13653,1,5901_7778195_8534005,5901_585
1 N4,284,5901_27035,Point Village,13670,1,5901_7778195_8534007,5901_585
1 N4,284,5901_27038,Point Village,13656,1,5901_7778195_8534009,5901_585
1 N4,284,5901_27043,Point Village,13668,1,5901_7778195_8534011,5901_585
1 N4,284,5901_27045,Point Village,13681,1,5901_7778195_8534002,5901_585
1 N4,284,5901_27048,Point Village,13693,1,5901_7778195_8534004,5901_585
1 N4,284,5901_27052,Point Village,13702,1,5901_7778195_8534006,5901_585
1 N4,284,5901_27055,Point Village,13712,1,5901_7778195_8534008,5901_585
1 N4,284,5901_27059,Point Village,13715,1,5901_7778195_8534010,5901_585
1 N4,284,5901_27061,Point Village,13735,1,5901_7778195_8534014,5901_585
1 N4,284,5901_27063,Point Village,13723,1,5901_7778195_8534012,5901_585
